"customer_id","store_code","department_name","qty","value"
13941,"2","BEVERAGES","3","10.20"
13941,"2","CUISINE DE FRANCE/I","3","0.84"
13941,"2","FRUIT & VEGETABLES","1","0.69"
13941,"2","GROCERY 1","1","1.78"
13941,"2","PROVISIONS DAIRY","8","8.80"
13944,"2","CUISINE DE FRANCE/I","2","2.00"
13944,"2","GROCERY 2","3","1.83"
13944,"2","GROCERY 3","4","13.60"
13945,"0","CONCESSION BAKERY","1","0.63"
13945,"0","GROCERY 1","1","0.84"
13945,"0","GROCERY 2","3","6.54"
13945,"0","PROVISIONS DAIRY","1","1.15"
13946,"2","MEAT & POULTRY","3","7.49"
13946,"2","PROVISIONS PREPARED","1","1.59"
13952,"2","BAKERY","1","0.99"
13952,"2","BEVERAGES","1","2.55"
13952,"2","FROZEN","2","1.50"
13952,"2","FRUIT & VEGETABLES","1","1.39"
13952,"2","GROCERY 1","1","1.78"
13952,"2","GROCERY 2","1","0.46"
13952,"2","GROCERY 3","3","1.41"
13952,"2","PROVISIONS DAIRY","2","2.07"
13953,"1","BAKERY","1","1.08"
13953,"1","BEVERAGES","1","2.26"
13953,"1","GROCERY 1","2","3.22"
13961,"2","CUISINE DE FRANCE/I","2","2.18"
13961,"2","DELICATESSEN","1","2.11"
13961,"2","FRUIT & VEGETABLES","4","3.17"
13961,"2","GROCERY 2","3","1.03"
13961,"2","MEAT & POULTRY","1","1.99"
13961,"2","PROVISIONS DAIRY","6","1.89"
13961,"2","STORE EXPENSES","1","0.09"
13964,"1","BEVERAGES","3","7.63"
13964,"1","CUISINE DE FRANCE/I","1","0.79"
13964,"1","FRUIT & VEGETABLES","3","1.16"
13964,"1","GROCERY 1","1","0.37"
13964,"1","GROCERY 3","1","0.66"
13964,"1","MEAT & POULTRY","1","1.44"
13964,"1","PROVISIONS DAIRY","2","1.85"
13964,"1","SOFT BEVERAGES","1","0.55"
13974,"1","CIGARETTES & TOBACC","3","54.33"
13974,"1","CUISINE DE FRANCE/I","4","3.96"
13974,"1","FROZEN","2","7.88"
13974,"1","GROCERY 1","18","19.60"
13974,"1","GROCERY 2","16","10.39"
13974,"1","GROCERY 3","7","7.13"
13974,"1","MEAT & POULTRY","3","12.37"
13974,"1","PROVISIONS DAIRY","3","6.39"
13974,"1","SOFT BEVERAGES","2","1.28"
13981,"2","BAKERY","2","2.48"
13981,"2","CUISINE DE FRANCE/I","1","0.79"
13981,"2","FRUIT & VEGETABLES","2","2.68"
13985,"1","BAKERY","1","0.59"
13985,"1","BEVERAGES","1","2.55"
13985,"1","DELICATESSEN","2","4.21"
13985,"1","FROZEN","1","2.19"
13985,"1","FRUIT & VEGETABLES","15","26.21"
13985,"1","GROCERY 1","6","15.10"
13985,"1","GROCERY 2","7","6.67"
13985,"1","GROCERY 3","16","17.59"
13985,"1","PROVISIONS DAIRY","11","8.61"
13985,"1","PROVISIONS PREPARED","1","1.19"
13985,"1","SOFT BEVERAGES","1","0.92"
13987,"1","BAKERY","1","0.50"
13987,"1","GROCERY 3","5","5.20"
13987,"1","PROVISIONS DAIRY","1","1.19"
13987,"1","PROVISIONS PREPARED","1","0.69"
13992,"1","BAKERY","1","1.02"
13992,"1","FRUIT & VEGETABLES","3","1.51"
13992,"1","GROCERY 1","4","11.47"
13992,"1","GROCERY 2","4","2.76"
13992,"1","PROVISIONS DAIRY","3","2.86"
13992,"1","PROVISIONS PREPARED","1","1.29"
13992,"1","SOFT BEVERAGES","1","0.44"
13993,"0","CIGARETTES & TOBACC","2","8.72"
13997,"1","BAKERY","1","1.10"
13997,"1","GROCERY 2","2","3.14"
13997,"1","GROCERY 3","1","1.35"
13997,"1","PROVISIONS DAIRY","3","4.06"
13997,"1","PROVISIONS PREPARED","2","3.14"
13997,"1","SOFT BEVERAGES","5","5.82"
13997,"2","BAKERY","2","2.19"
13997,"2","FROZEN","1","1.63"
13997,"2","FRUIT & VEGETABLES","9","6.58"
13997,"2","GROCERY 2","4","4.92"
13997,"2","GROCERY 3","5","6.01"
13997,"2","MEAT & POULTRY","3","6.15"
13997,"2","PROVISIONS DAIRY","10","9.48"
13997,"2","PROVISIONS PREPARED","6","5.62"
13997,"2","SOFT BEVERAGES","6","6.66"
13998,"2","BAKERY","2","1.81"
13998,"2","FRUIT & VEGETABLES","1","0.42"
13998,"2","GROCERY 1","1","6.38"
13998,"2","GROCERY 3","1","1.01"
13998,"2","NEWSPAPERS & MAGAZI","1","0.40"
13998,"2","PROVISIONS DAIRY","2","2.20"
13998,"2","PROVISIONS PREPARED","1","2.99"
13999,"0","BAKERY","2","1.00"
13999,"0","FRUIT & VEGETABLES","1","1.79"
13999,"0","GROCERY 1","2","2.33"
13999,"0","GROCERY 2","1","1.09"
13999,"0","MEAT & POULTRY","1","2.99"
14012,"1","BAKERY","2","1.75"
14012,"1","BEVERAGES","1","3.65"
14012,"1","FRUIT & VEGETABLES","2","3.38"
14024,"1","CIGARETTES & TOBACC","4","17.80"
14028,"1","BAKERY","2","2.08"
14028,"1","CIGARETTES & TOBACC","2","2.40"
14028,"1","FRUIT & VEGETABLES","1","0.82"
14028,"1","GROCERY 1","2","2.71"
14028,"1","GROCERY 2","3","2.03"
14028,"1","GROCERY 3","1","2.03"
14028,"1","MEAT & POULTRY","2","3.50"
14028,"1","POWER CARD/KEY CARD","1","7.00"
14028,"1","PROVISIONS DAIRY","6","5.62"
14028,"1","PROVISIONS PREPARED","2","2.74"
14028,"1","SOFT BEVERAGES","1","0.64"
14030,"2","CIGARETTES & TOBACC","2","7.17"
14030,"2","NATIONAL LOTTERY","1","1.00"
14032,"2","BAKERY","2","1.94"
14032,"2","FROZEN","1","0.72"
14032,"2","NEWSPAPERS & MAGAZI","1","0.68"
14032,"2","SOFT BEVERAGES","4","3.22"
14065,"1","BAKERY","5","4.25"
14065,"1","FROZEN","1","1.04"
14065,"1","FRUIT & VEGETABLES","1","0.22"
14065,"1","GROCERY 1","5","4.98"
14065,"1","GROCERY 2","9","3.70"
14065,"1","GROCERY 3","2","0.75"
14065,"1","MEAT & POULTRY","1","2.59"
14065,"1","PROVISIONS DAIRY","5","4.70"
14065,"1","SOFT BEVERAGES","2","2.88"
14068,"2","BEVERAGES","4","20.91"
14068,"2","CIGARETTES & TOBACC","1","2.43"
14068,"2","CUISINE DE FRANCE/I","8","3.32"
14068,"2","FRUIT & VEGETABLES","2","0.80"
14068,"2","GROCERY 1","5","5.06"
14068,"2","GROCERY 2","2","1.92"
14068,"2","GROCERY 3","26","26.67"
14068,"2","MEAT & POULTRY","2","9.38"
14068,"2","PROVISIONS DAIRY","4","5.11"
14068,"2","SEASONAL","2","2.46"
14081,"1","BAKERY","2","1.09"
14081,"1","CUISINE DE FRANCE/I","3","2.77"
14081,"1","FROZEN","4","4.20"
14081,"1","FRUIT & VEGETABLES","4","5.57"
14081,"1","GROCERY 1","6","7.91"
14081,"1","GROCERY 2","4","1.95"
14081,"1","MEAT & POULTRY","2","2.00"
14081,"1","NEWSPAPERS & MAGAZI","3","1.88"
14081,"1","PROVISIONS DAIRY","4","3.72"
14081,"1","PROVISIONS PREPARED","4","3.87"
14083,"0","FROZEN","2","2.58"
14083,"0","NEWSPAPERS & MAGAZI","3","2.83"
14093,"1","BAKERY","1","1.09"
14093,"1","CIGARETTES & TOBACC","2","7.60"
14093,"1","CUISINE DE FRANCE/I","1","0.89"
14093,"1","FRUIT & VEGETABLES","1","1.17"
14093,"1","GROCERY 2","1","0.37"
14093,"1","MEAT & POULTRY","3","6.23"
14093,"1","NEWSPAPERS & MAGAZI","1","0.35"
14097,"1","BAKERY","4","3.28"
14097,"1","BEVERAGES","1","7.75"
14097,"1","DELICATESSEN","1","0.56"
14097,"1","FROZEN","2","1.70"
14097,"1","FRUIT & VEGETABLES","3","3.12"
14097,"1","GROCERY 1","3","1.15"
14097,"1","GROCERY 2","2","1.14"
14097,"1","GROCERY 3","1","2.03"
14097,"1","NEWSPAPERS & MAGAZI","1","0.65"
14097,"1","PROVISIONS DAIRY","7","2.86"
14097,"1","PROVISIONS PREPARED","3","3.09"
14097,"1","SOFT BEVERAGES","1","0.83"
14099,"1","BAKERY","10","8.83"
14099,"1","CUISINE DE FRANCE/I","1","1.73"
14099,"1","FROZEN","8","13.29"
14099,"1","FRUIT & VEGETABLES","4","4.10"
14099,"1","GROCERY 1","58","45.20"
14099,"1","GROCERY 2","20","22.52"
14099,"1","GROCERY 3","5","7.03"
14099,"1","MEAT & POULTRY","10","17.83"
14099,"1","NEWSPAPERS & MAGAZI","6","2.80"
14099,"1","PROVISIONS DAIRY","11","13.29"
14099,"1","PROVISIONS PREPARED","9","11.89"
14099,"1","SOFT BEVERAGES","11","12.12"
14107,"2","BAKERY","8","6.76"
14107,"2","BEVERAGES","2","13.77"
14107,"2","FROZEN","2","2.56"
14107,"2","FRUIT & VEGETABLES","3","3.47"
14107,"2","GROCERY 1","5","6.23"
14107,"2","GROCERY 2","10","8.52"
14107,"2","GROCERY 3","14","9.76"
14107,"2","GROCERY NONFOOD","1","4.26"
14107,"2","MEAT & POULTRY","3","7.27"
14107,"2","NATIONAL LOTTERY","1","3.00"
14107,"2","NEWSPAPERS & MAGAZI","1","1.40"
14107,"2","PROVISIONS DAIRY","3","3.89"
14107,"2","PROVISIONS PREPARED","2","3.10"
14107,"2","SOFT BEVERAGES","2","1.32"
14112,"2","FRUIT & VEGETABLES","4","4.86"
14112,"2","MEAT & POULTRY","1","2.38"
14112,"2","PROVISIONS DAIRY","1","1.19"
14112,"2","SOFT BEVERAGES","1","0.55"
14113,"1","BAKERY","2","2.38"
14113,"1","CIGARETTES & TOBACC","1","4.47"
14113,"1","FRUIT & VEGETABLES","9","12.14"
14113,"1","NEWSPAPERS & MAGAZI","2","1.35"
14113,"1","PROVISIONS DAIRY","2","2.40"
14113,"1","SEASONAL","3","4.62"
14123,"1","DELICATESSEN","1","1.90"
14123,"1","FRUIT & VEGETABLES","4","6.16"
14123,"1","GROCERY 2","3","1.61"
14123,"1","PROVISIONS DAIRY","1","1.19"
14123,"1","PROVISIONS PREPARED","1","0.99"
14123,"1","SOFT BEVERAGES","1","2.03"
14129,"2","BAKERY","3","1.77"
14129,"2","FRUIT & VEGETABLES","1","1.08"
14129,"2","GROCERY 3","1","0.84"
14129,"2","PROVISIONS DAIRY","1","0.89"
14138,"2","BAKERY","1","0.79"
14138,"2","CIGARETTES & TOBACC","2","7.60"
14138,"2","DELICATESSEN","5","2.75"
14138,"2","GROCERY 2","3","2.20"
14138,"2","GROCERY 3","4","3.19"
14138,"2","MEAT & POULTRY","2","4.58"
14138,"2","NATIONAL LOTTERY","3","5.50"
14138,"2","SOFT BEVERAGES","1","0.76"
14145,"1","FRUIT & VEGETABLES","4","5.18"
14145,"1","GROCERY 1","6","11.62"
14145,"1","GROCERY 2","2","1.58"
14145,"1","GROCERY 3","1","0.43"
14145,"1","PROVISIONS DAIRY","3","4.69"
14145,"1","SEASONAL","1","0.84"
14167,"3","BEVERAGES","6","12.76"
14167,"3","NATIONAL LOTTERY","1","1.00"
14167,"3","PROVISIONS DAIRY","1","0.68"
14167,"3","SOFT BEVERAGES","2","1.54"
14173,"1","BAKERY","1","1.04"
14173,"1","CUISINE DE FRANCE/I","1","1.44"
14173,"1","FROZEN","4","9.16"
14173,"1","FRUIT & VEGETABLES","1","1.49"
14173,"1","GROCERY 1","1","2.20"
14173,"1","GROCERY 3","2","2.33"
14173,"1","MEAT & POULTRY","1","1.99"
14173,"1","PROVISIONS DAIRY","4","4.92"
14174,"1","BAKERY","1","1.32"
14174,"1","BEVERAGES","1","9.35"
14174,"1","GROCERY 1","2","3.40"
14174,"1","PROVISIONS DAIRY","3","1.96"
14191,"1","BAKERY","10","9.12"
14191,"1","FROZEN","4","7.00"
14191,"1","FRUIT & VEGETABLES","6","6.48"
14191,"1","GROCERY 1","6","10.26"
14191,"1","GROCERY 2","8","4.82"
14191,"1","GROCERY 3","16","12.20"
14191,"1","MEAT & POULTRY","4","8.16"
14191,"1","PROVISIONS DAIRY","8","8.46"
14191,"1","PROVISIONS PREPARED","4","6.36"
14191,"2","BAKERY","10","8.69"
14191,"2","FROZEN","8","17.58"
14191,"2","FRUIT & VEGETABLES","2","2.25"
14191,"2","GROCERY 1","6","9.88"
14191,"2","GROCERY 2","4","1.79"
14191,"2","GROCERY 3","14","11.59"
14191,"2","MEAT & POULTRY","3","7.27"
14191,"2","PROVISIONS DAIRY","4","2.60"
14191,"2","PROVISIONS PREPARED","4","6.36"
14195,"2","BAKERY","29","11.93"
14195,"2","DELICATESSEN","4","6.34"
14195,"2","FRUIT & VEGETABLES","3","4.37"
14195,"2","GROCERY 1","2","5.60"
14195,"2","GROCERY 2","6","2.88"
14195,"2","GROCERY 3","19","21.48"
14195,"2","OTHER GROCERY","4","1.80"
14195,"2","PAYPOINT","2","15.00"
14195,"2","PROVISIONS DAIRY","8","8.31"
14195,"2","PROVISIONS PREPARED","6","7.74"
14195,"2","SOFT BEVERAGES","11","15.15"
14202,"2","FROZEN","1","1.45"
14202,"2","FRUIT & VEGETABLES","1","0.69"
14202,"2","GROCERY 2","1","0.82"
14202,"2","NEWSPAPERS & MAGAZI","1","0.49"
14202,"2","PROVISIONS DAIRY","3","1.20"
14211,"0","CIGARETTES & TOBACC","1","4.26"
14211,"0","GROCERY 1","5","4.47"
14211,"0","GROCERY 2","7","5.80"
14211,"0","GROCERY 3","1","1.33"
14211,"0","NEWSPAPERS & MAGAZI","1","0.55"
14211,"0","PROVISIONS DAIRY","5","5.87"
14228,"1","BAKERY","1","1.05"
14228,"1","CIGARETTES & TOBACC","4","15.34"
14228,"1","CUISINE DE FRANCE/I","1","0.79"
14228,"1","GROCERY 1","1","1.10"
14228,"1","NEWSPAPERS & MAGAZI","1","0.25"
14228,"1","PROVISIONS DAIRY","2","1.61"
14229,"0","FROZEN","2","3.24"
14229,"0","FRUIT & VEGETABLES","5","6.85"
14229,"0","GROCERY 3","2","1.39"
14229,"0","NEWSPAPERS & MAGAZI","1","0.43"
14229,"0","PROVISIONS DAIRY","4","2.22"
14232,"2","BAKERY","2","2.08"
14232,"2","CUISINE DE FRANCE/I","1","1.19"
14232,"2","FRUIT & VEGETABLES","4","3.92"
14232,"2","GROCERY 1","1","0.93"
14232,"2","GROCERY 2","6","2.59"
14232,"2","PROVISIONS DAIRY","3","4.41"
14232,"2","PROVISIONS PREPARED","2","3.18"
14232,"2","SEASONAL","1","1.69"
14232,"2","SOFT BEVERAGES","3","2.46"
14236,"2","BAKERY","15","7.63"
14236,"2","FROZEN","3","2.55"
14236,"2","FRUIT & VEGETABLES","8","7.64"
14236,"2","GROCERY 1","3","2.27"
14236,"2","GROCERY 2","3","1.87"
14236,"2","GROCERY 3","8","5.43"
14236,"2","MEAT & POULTRY","5","8.27"
14236,"2","PROVISIONS DAIRY","6","6.93"
14236,"2","PROVISIONS PREPARED","2","5.98"
14236,"2","SOFT BEVERAGES","2","2.53"
14236,"2","STORE EXPENSES","2","0.17"
14254,"1","BEVERAGES","2","5.78"
14254,"1","CIGARETTES & TOBACC","4","14.72"
14254,"1","FRUIT & VEGETABLES","1","0.99"
14254,"1","PROVISIONS DAIRY","2","1.89"
14255,"3","CIGARETTES & TOBACC","1","3.66"
14255,"3","NATIONAL LOTTERY","1","2.00"
14256,"1","BAKERY","2","0.98"
14256,"1","DELICATESSEN","1","0.70"
14256,"1","FROZEN","1","0.99"
14256,"1","FRUIT & VEGETABLES","7","6.95"
14256,"1","GROCERY 1","5","1.71"
14256,"1","GROCERY 2","3","1.39"
14256,"1","GROCERY 3","4","2.15"
14256,"1","HOMEWARES","1","1.69"
14256,"1","MEAT & POULTRY","2","7.48"
14256,"1","NEWSPAPERS & MAGAZI","1","0.40"
14256,"1","PROVISIONS DAIRY","4","3.85"
14256,"1","PROVISIONS PREPARED","1","1.79"
14256,"1","SOFT BEVERAGES","1","0.55"
14279,"2","FRUIT & VEGETABLES","3","3.74"
14279,"2","GROCERY 2","2","1.30"
14279,"2","MEAT & POULTRY","1","5.53"
14279,"2","NEWSPAPERS & MAGAZI","1","0.60"
14280,"1","BAKERY","4","3.19"
14280,"1","CUISINE DE FRANCE/I","2","1.25"
14280,"1","FRUIT & VEGETABLES","8","7.39"
14280,"1","GROCERY 1","12","33.69"
14280,"1","GROCERY 2","11","9.17"
14280,"1","GROCERY 3","6","3.30"
14280,"1","MEAT & POULTRY","5","9.51"
14280,"1","NEWSPAPERS & MAGAZI","4","2.35"
14280,"1","PROVISIONS DAIRY","3","5.81"
14280,"1","PROVISIONS PREPARED","3","3.03"
14285,"2","CIGARETTES & TOBACC","1","3.84"
14285,"2","CONCESSION BAKERY","1","0.89"
14285,"2","GROCERY 2","1","0.72"
14285,"2","NATIONAL LOTTERY","1","14.00"
14285,"2","NEWSPAPERS & MAGAZI","1","0.35"
14287,"3","BAKERY","1","0.59"
14287,"3","PROVISIONS DAIRY","2","1.10"
14287,"3","PROVISIONS PREPARED","1","0.41"
14288,"3","CIGARETTES & TOBACC","1","1.99"
14288,"3","FRUIT & VEGETABLES","2","1.84"
14288,"3","GROCERY 1","6","2.89"
14288,"3","GROCERY 3","6","8.41"
14288,"3","NEWSPAPERS & MAGAZI","2","0.64"
14291,"2","GROCERY 2","2","1.60"
14291,"2","GROCERY 3","3","2.86"
14291,"2","PROVISIONS DAIRY","2","1.29"
14299,"1","BAKERY","1","0.99"
14299,"1","BEVERAGES","8","27.16"
14299,"1","CIGARETTES & TOBACC","2","8.22"
14299,"1","FROZEN","1","0.99"
14299,"1","FRUIT & VEGETABLES","3","3.45"
14299,"1","GROCERY 1","2","2.16"
14299,"1","GROCERY 2","1","0.45"
14299,"1","GROCERY 3","7","10.92"
14299,"1","GROCERY NONFOOD","1","4.26"
14299,"1","NEWSPAPERS & MAGAZI","3","2.74"
14299,"1","PAYPOINT","2","15.00"
14299,"1","PROVISIONS DAIRY","8","6.40"
14299,"1","PROVISIONS PREPARED","7","12.63"
14299,"1","SOFT BEVERAGES","6","1.68"
14303,"1","BAKERY","4","2.20"
14303,"1","GROCERY 3","4","5.44"
14303,"1","PROVISIONS DAIRY","1","1.49"
14303,"1","SOFT BEVERAGES","4","4.48"
14305,"1","BAKERY","5","4.16"
14305,"1","FROZEN","8","9.66"
14305,"1","FRUIT & VEGETABLES","20","18.84"
14305,"1","GROCERY 1","1","1.78"
14305,"1","GROCERY 2","4","4.10"
14305,"1","GROCERY 3","5","2.85"
14305,"1","MEAT & POULTRY","3","7.05"
14305,"1","NEWSPAPERS & MAGAZI","3","1.25"
14305,"1","PROVISIONS DAIRY","3","2.53"
14305,"1","PROVISIONS PREPARED","7","7.31"
14305,"1","SOFT BEVERAGES","1","0.76"
14306,"2","BAKERY","2","1.43"
14306,"2","DELICATESSEN","1","0.59"
14306,"2","FROZEN","1","1.29"
14306,"2","FRUIT & VEGETABLES","5","1.91"
14306,"2","GROCERY 2","3","2.67"
14306,"2","MEAT & POULTRY","1","1.45"
14306,"2","NEWSPAPERS & MAGAZI","1","0.35"
14306,"2","PROVISIONS DAIRY","10","4.63"
14306,"2","SOFT BEVERAGES","1","1.69"
14306,"3","GROCERY 2","1","1.19"
14306,"3","MEAT & POULTRY","1","1.45"
14306,"3","PROVISIONS DAIRY","5","1.37"
14318,"2","BAKERY","3","1.71"
14318,"2","FRUIT & VEGETABLES","1","0.68"
14318,"2","NEWSPAPERS & MAGAZI","3","1.80"
14321,"1","CUISINE DE FRANCE/I","1","1.09"
14321,"1","DELICATESSEN","1","2.38"
14321,"1","GROCERY 2","2","3.32"
14321,"1","GROCERY 3","2","1.08"
14321,"1","MEAT & POULTRY","2","3.00"
14321,"1","OTHER GROCERY","1","0.45"
14321,"1","PAYPOINT","1","5.00"
14321,"1","PROVISIONS PREPARED","2","2.00"
14328,"1","BAKERY","1","1.19"
14328,"1","FRUIT & VEGETABLES","6","4.23"
14328,"1","GROCERY 1","11","15.55"
14328,"1","MEAT & POULTRY","2","3.00"
14328,"1","PROVISIONS DAIRY","3","3.86"
14328,"1","PROVISIONS PREPARED","2","1.78"
14328,"2","BAKERY","6","4.74"
14328,"2","DELICATESSEN","7","12.62"
14328,"2","FRUIT & VEGETABLES","39","21.84"
14328,"2","GROCERY 1","13","14.10"
14328,"2","GROCERY 2","4","4.17"
14328,"2","GROCERY 3","2","0.88"
14328,"2","MEAT & POULTRY","4","6.18"
14328,"2","PROVISIONS DAIRY","15","18.33"
14328,"2","PROVISIONS PREPARED","3","5.09"
14328,"2","SOFT BEVERAGES","9","7.83"
14343,"2","BAKERY","4","4.51"
14343,"2","BEVERAGES","2","6.80"
14343,"2","GROCERY 1","3","3.16"
14343,"2","PROVISIONS DAIRY","1","1.19"
14343,"2","PROVISIONS PREPARED","1","0.99"
14343,"2","SEASONAL","1","1.49"
14343,"2","SOFT BEVERAGES","21","10.59"
14346,"1","BAKERY","1","1.09"
14346,"1","CUISINE DE FRANCE/I","3","3.87"
14346,"1","FROZEN","5","8.75"
14346,"1","FRUIT & VEGETABLES","2","2.74"
14346,"1","GROCERY 1","1","1.52"
14346,"1","MEAT & POULTRY","2","5.67"
14346,"1","NEWSPAPERS & MAGAZI","1","0.42"
14346,"1","PROVISIONS DAIRY","2","2.38"
14346,"1","PROVISIONS PREPARED","8","12.66"
14346,"1","SEASONAL","2","2.17"
14348,"0","BAKERY","1","1.10"
14348,"0","FROZEN","2","1.98"
14348,"0","FRUIT & VEGETABLES","1","1.89"
14348,"0","GROCERY 1","4","3.76"
14348,"0","GROCERY 2","8","2.94"
14348,"0","NEWSPAPERS & MAGAZI","2","0.70"
14348,"0","PROVISIONS DAIRY","3","1.53"
14348,"0","PROVISIONS PREPARED","1","0.92"
14354,"2","BAKERY","6","6.77"
14354,"2","FRUIT & VEGETABLES","5","5.56"
14354,"2","GROCERY 1","2","4.87"
14354,"2","GROCERY 3","28","14.88"
14354,"2","NEWSPAPERS & MAGAZI","5","2.35"
14354,"2","PROVISIONS DAIRY","11","7.91"
14354,"2","PROVISIONS PREPARED","1","1.39"
14354,"2","SOFT BEVERAGES","2","4.58"
14376,"2","FRUIT & VEGETABLES","1","1.49"
14376,"2","GROCERY 3","1","1.21"
14376,"2","NEWSPAPERS & MAGAZI","1","0.35"
14382,"2","BAKERY","5","3.97"
14382,"2","BEVERAGES","2","5.10"
14382,"2","CIGARETTES & TOBACC","4","13.98"
14382,"2","FROZEN","2","1.89"
14382,"2","FRUIT & VEGETABLES","2","1.78"
14382,"2","GROCERY 1","6","4.73"
14382,"2","GROCERY 2","6","7.07"
14382,"2","GROCERY 3","21","8.43"
14382,"2","PROVISIONS DAIRY","5","4.22"
14387,"2","BAKERY","7","5.97"
14387,"2","CONCESSION BAKERY","2","1.38"
14387,"2","CUISINE DE FRANCE/I","4","2.70"
14387,"2","DELICATESSEN","6","7.33"
14387,"2","FROZEN","4","6.98"
14387,"2","FRUIT & VEGETABLES","6","5.59"
14387,"2","GROCERY 1","4","5.40"
14387,"2","GROCERY 2","24","21.49"
14387,"2","GROCERY 3","1","1.17"
14387,"2","MEAT & POULTRY","8","17.86"
14387,"2","PROVISIONS DAIRY","22","15.64"
14387,"2","SOFT BEVERAGES","4","1.87"
14390,"2","BAKERY","1","0.62"
14390,"2","FRUIT & VEGETABLES","3","3.57"
14390,"2","GROCERY 2","1","0.99"
14390,"2","GROCERY 3","1","0.30"
14390,"2","MEAT & POULTRY","1","2.49"
14390,"2","NEWSPAPERS & MAGAZI","1","1.00"
14390,"2","PROVISIONS DAIRY","3","3.45"
14395,"1","BAKERY","3","2.55"
14395,"1","BEVERAGES","1","1.57"
14395,"1","ELECTRICAL","1","8.50"
14395,"1","FROZEN","3","2.97"
14395,"1","FRUIT & VEGETABLES","9","12.17"
14395,"1","GROCERY 1","6","3.64"
14395,"1","GROCERY 2","10","9.81"
14395,"1","MEAT & POULTRY","4","7.03"
14395,"1","NEWSPAPERS & MAGAZI","2","1.86"
14395,"1","PROVISIONS DAIRY","8","10.36"
14395,"1","PROVISIONS PREPARED","2","2.05"
14395,"1","SEASONAL","1","1.69"
14395,"1","SOFT BEVERAGES","2","1.35"
14405,"0","BAKERY","1","0.79"
14405,"0","FRUIT & VEGETABLES","2","1.07"
14405,"0","GROCERY 1","1","0.84"
14405,"0","GROCERY 2","1","0.32"
14405,"0","PROVISIONS DAIRY","1","1.71"
14405,"2","BEVERAGES","5","15.56"
14405,"2","CIGARETTES & TOBACC","2","4.82"
14405,"2","CUISINE DE FRANCE/I","1","0.15"
14405,"2","PROVISIONS DAIRY","1","0.42"
14407,"2","FRUIT & VEGETABLES","1","0.23"
14407,"2","GROCERY 3","1","0.31"
14407,"2","MEAT & POULTRY","1","2.29"
14407,"2","PROVISIONS DAIRY","1","0.71"
14407,"2","SOFT BEVERAGES","1","0.66"
14413,"2","BAKERY","1","1.04"
14413,"2","FROZEN","2","6.18"
14413,"2","GROCERY 3","6","4.20"
14413,"2","NATIONAL LOTTERY","1","1.00"
14413,"2","PROVISIONS DAIRY","3","2.55"
14413,"2","PROVISIONS PREPARED","1","0.59"
14416,"2","FROZEN","3","3.17"
14416,"2","FRUIT & VEGETABLES","2","0.59"
14416,"2","GROCERY 2","1","1.05"
14416,"2","GROCERY 3","1","0.78"
14416,"2","PROVISIONS DAIRY","1","0.71"
14416,"2","PROVISIONS PREPARED","2","0.50"
14420,"1","BEVERAGES","1","2.20"
14420,"1","FRUIT & VEGETABLES","1","0.55"
14420,"1","GROCERY 1","1","1.69"
14420,"1","GROCERY 3","1","1.03"
14426,"0","CIGARETTES & TOBACC","2","7.63"
14426,"2","BAKERY","5","4.36"
14426,"2","BEVERAGES","4","23.55"
14426,"2","CIGARETTES & TOBACC","3","15.02"
14426,"2","FROZEN","4","6.42"
14426,"2","FRUIT & VEGETABLES","2","3.78"
14426,"2","GROCERY 1","5","5.57"
14426,"2","GROCERY 2","2","0.74"
14426,"2","MEAT & POULTRY","1","1.79"
14426,"2","NATIONAL LOTTERY","2","2.00"
14426,"2","NEWSPAPERS & MAGAZI","2","1.05"
14426,"2","PROVISIONS DAIRY","12","12.58"
14426,"2","PROVISIONS PREPARED","1","0.65"
14426,"2","SOFT BEVERAGES","2","0.66"
14434,"2","CONCESSION BAKERY","9","10.80"
14434,"2","FROZEN","2","3.38"
14434,"2","FRUIT & VEGETABLES","5","5.77"
14434,"2","GROCERY 1","6","6.76"
14434,"2","GROCERY 3","3","2.57"
14434,"2","NEWSPAPERS & MAGAZI","1","0.98"
14434,"2","PROVISIONS DAIRY","2","1.84"
14455,"2","BAKERY","2","1.91"
14455,"2","CIGARETTES & TOBACC","1","4.76"
14455,"2","CUISINE DE FRANCE/I","10","1.98"
14455,"2","FROZEN","3","4.29"
14455,"2","FRUIT & VEGETABLES","6","4.28"
14455,"2","MEAT & POULTRY","3","5.07"
14455,"2","NEWSPAPERS & MAGAZI","5","1.75"
14455,"2","PROVISIONS DAIRY","3","1.98"
14455,"2","PROVISIONS PREPARED","4","4.38"
14455,"2","SOFT BEVERAGES","2","1.06"
14465,"2","BAKERY","4","3.46"
14465,"2","DELICATESSEN","1","0.71"
14465,"2","FROZEN","1","1.39"
14465,"2","FRUIT & VEGETABLES","4","3.98"
14465,"2","GROCERY 1","4","3.93"
14465,"2","GROCERY 2","4","3.16"
14465,"2","GROCERY 3","1","1.27"
14465,"2","NATIONAL LOTTERY","2","4.00"
14465,"2","NEWSPAPERS & MAGAZI","6","4.44"
14465,"2","POSTAGE STAMPS","1","4.08"
14465,"2","PROVISIONS DAIRY","11","9.25"
14465,"2","PROVISIONS PREPARED","1","1.09"
14465,"2","SOFT BEVERAGES","1","0.44"
14466,"2","BAKERY","2","1.98"
14466,"2","BEVERAGES","16","52.12"
